#Parameters = {charge_param=1e-09; time_step_stability_factor=0.5; cond=100; wakelength=2540; cpw=40}
#"Frequency / GHz"	"Z (93) [Re / Ohm]"	"Z (93) [Im / Ohm]"
#---------------------------------------------------------
0.0000000000000	2.4630293987802	1.2040288640713e-10
0.0010239144611436	2.1450684446454	-0.82104826553421
0.0020478289222872	1.2880736109370	-1.3013797859577
0.0030717433834308	0.15416112218573	-1.2016915366307
0.0040956578445743	-0.90662066887007	-0.45576564635370
0.0051195723057179	-1.5597265998727	0.80866168874035
0.0061434867668615	-1.5854112490162	2.3060589869739
0.0071674012280051	-0.94477157889075	3.6758453529916
0.0081913156891487	0.20691685368102	4.5876440317358
0.0092152301502923	1.5636687765415	4.8383316122649
0.010239144611436	2.7565852839655	4.4124861629358
0.011263059072579	3.4605291611409	3.4884384306124
0.012286973533723	3.4886522226891	2.3879406807523
0.013310887994867	2.8471961312563	1.4838912374533
0.014334802456010	1.7344761383058	1.0928081873615
0.015358716917154	0.48415466808893	1.3832582759916
0.016382631378297	-0.53088629657370	2.3268897438612
0.017406545839441	-1.0062717164798	3.7064002140730
0.018430460300585	-0.79422275070110	5.1782612435099
0.019454374761728	0.053589370911609	6.3721125460211
0.020478289222872	1.3009367304391	6.9980563775323
0.021502203684015	2.5954436486804	6.9307390584448
0.022526118145159	3.5707378148360	6.2457959895981
0.023550032606302	3.9527474351590	5.1980288974551
0.024573947067446	3.6393056197311	4.1475831677300
0.025597861528590	2.7299334735841	3.4554948899402
0.026621775989733	1.4971088669152	3.3788933156292
0.027645690450877	0.30730480027404	3.9962777232133
0.028669604912020	-0.48532743066210	5.1845888473513
0.029693519373164	-0.64178951063754	6.6547798431819
0.030717433834308	-0.10772195915658	8.0356133564147
0.031741348295451	0.97066280439255	8.9813979368710
0.032765262756595	2.2888770299988	9.2724014784904
0.033789177217738	3.4724558764183	8.8787749412602
0.034813091678882	4.1856580853040	7.9693874834329
0.035837006140025	4.2290191068436	6.8629543024707
0.036860920601169	3.5974126132458	5.9355957571982
0.037884835062313	2.4817176252739	5.5116347813843
0.038908749523456	1.2135510326689	5.7693354644808
0.039932663984600	0.16906206461324	6.6889786168129
0.040956578445743	-0.34030662440765	8.0584011195767
0.041980492906887	-0.15837099673732	9.5344497424195
0.043004407368031	0.67025526643672	10.742555781936
0.044028321829174	1.9129132122862	11.385543290072
0.045052236290318	3.2163017667492	11.330069090294
0.046076150751461	4.2090096370894	10.645555401901
0.047100065212605	4.6094257585563	9.5842491002806
0.048123979673749	4.3076806253901	8.5081330332913
0.049147894134892	3.3977786331141	7.7838632956577
0.050171808596036	2.1505246186571	7.6762220173791
0.051195723057179	0.93503879011322	8.2710441178920
0.052219637518323	0.11160230469086	9.4500512586275
0.053243551979466	-0.073064797581581	10.924972198427
0.054267466440610	0.44234198428667	12.321111125532
0.055291380901754	1.5156495465440	13.286143833851
0.056315295362897	2.8422588306792	13.592558153705
0.057339209824041	4.0434606709674	13.203958850169
0.058363124285184	4.7764148376049	12.285916852167
0.059387038746328	4.8338596347758	11.158131182510
0.060410953207472	4.2045579814998	10.201722591076
0.061434867668615	3.0768542713854	9.7485376199774
0.062458782129759	1.7842235223418	9.9846099140967
0.063482696590902	0.70855138813923	10.895859554834
0.064506611052046	0.16919260078191	12.271878379108
0.065530525513189	0.33003242681055	13.766791795624
0.066554439974333	1.1515941731504	14.999596996784
0.067578354435477	2.4021865388764	15.664875375396
0.068602268896620	3.7249471619889	15.621714195554
0.069626183357764	4.7413866892677	14.934953049653
0.070650097818907	5.1613956765948	13.856684695702
0.071674012280051	4.8677468724665	12.753285575803
0.072697926741195	3.9504837067974	11.999093611515
0.073721841202338	2.6811097033675	11.867582894231
0.074745755663482	1.4339745343882	12.451667409355
0.075769670124625	0.57761515988802	13.636355529346
0.076793584585769	0.36758602625670	15.131801459964
0.077817499046912	0.87193794782370	16.557257446951
0.078841413508056	1.9510728361216	17.551615677519
0.079865327969200	3.2979353931820	17.878452633156
0.080889242430343	4.5269737189432	17.495024857515
0.081913156891487	5.2861002078322	16.565085211260
0.082937071352630	5.3591463363210	15.411681316844
0.083960985813774	4.7290033017566	14.423538877712
0.084984900274918	3.5830096046076	13.942154485644
0.086008814736061	2.2588994410609	14.162386828888
0.087032729197205	1.1469034953375	15.075479127260
0.088056643658348	0.57637501319932	16.471170180616
0.089080558119492	0.71987393145167	17.998407221356
0.090104472580635	1.5426371718064	19.267134185113
0.091128387041779	2.8122281268126	19.961647741153
0.092152301502923	4.1656935033597	19.932584588645
0.093176215964066	5.2148286693755	19.240742904357
0.094200130425210	5.6590279272660	18.139885088000
0.095224044886353	5.3729206048598	17.003381952377
0.096247959347497	4.4432493862199	16.215899322314
0.097271873808641	3.1441466602161	16.061542732533
0.098295788269784	1.8578517702250	16.640980421118
0.099319702730928	0.96379406712923	17.841716344024
0.10034361719207	0.72822126313554	19.370288012010
0.10136753165321	1.2264729580081	20.837178007857
0.10239144611436	2.3205856059199	21.869876079945
0.10341536057550	3.6988814680935	22.221280854462
0.10443927503665	4.9661855347820	21.841902373225
0.10546318949779	5.7585621364642	20.894773072963
0.10648710395893	5.8492647354738	19.708581540136
0.10751101842008	5.2150607344870	18.682497666782
0.10853493288122	4.0435355976476	18.170242652491
0.10955884734236	2.6790936774502	18.377066935648
0.11058276180351	1.5231958937259	19.299635782618
0.11160667626465	0.91772620865835	20.726424829835
0.11263059072579	1.0453650192818	22.298677591856
0.11365450518694	1.8759952418649	23.614363089579
0.11467841964808	3.1748597273885	24.345016120324
