#Parameters = {xdip=0; ydip=0}
#"Frequency / GHz"	"Z [Re]"	"Z [Im]"
#-----------------------------------
0.13822845225438	0.59109897874655	9.9155305525272
0.13925236671553	0.73228715182231	10.168145160767
0.14027628117667	0.90210905385793	10.471229127669
0.14130019563781	1.1693319299099	10.835603264589
0.14232411009896	1.5790376809461	11.207558011209
0.14334802456010	2.1342570949760	11.563878015970
0.14437193902125	2.9285081001532	11.902601667339
0.14539585348239	4.1274445118808	12.022498870728
0.14641976794353	5.6244979923965	11.477635110266
0.14744368240468	6.8251566076229	10.013481059480
0.14846759686582	7.0541335335026	8.0244606646013
0.14949151132696	6.2213131580369	6.3369625256104
0.15051542578811	4.9013224981844	5.4812658503679
0.15153934024925	3.7287197167489	5.3354913514855
0.15256325471039	2.9005382735902	5.4871968188187
0.15358716917154	2.2965344059328	5.7079870058980
0.15461108363268	1.8287696909052	5.9792536752113
0.15563499809382	1.5030346646913	6.2761028089263
0.15665891255497	1.2860045788144	6.5333087398710
0.15768282701611	1.1057264819118	6.7476910923520
0.15870674147726	0.94797228903496	6.9619360845020
0.15973065593840	0.83912313677917	7.1736130141596
0.16075457039954	0.76536982612697	7.3510063226280
0.16177848486069	0.69030576719102	7.5036318637791
0.16280239932183	0.61833168901096	7.6617947783713
0.16382631378297	0.57266871862060	7.8181609061965
0.16485022824412	0.54164191275467	7.9501992649082
0.16587414270526	0.50162585773402	8.0691903636897
0.16689805716640	0.46193639511496	8.1965103489718
0.16792197162755	0.44050768186782	8.3221662000832
0.16894588608869	0.42553468427228	8.4294191642509
0.16996980054984	0.40030938817740	8.5301641886323
0.17099371501098	0.37584743536759	8.6398435701022
0.17201762947212	0.36559888585388	8.7472901006279
0.17304154393327	0.35757020717254	8.8401066487663
0.17406545839441	0.33973322155853	8.9303760604680
0.17508937285555	0.32369162982978	9.0292324737603
0.17611328731670	0.31926128408949	9.1250912706171
0.17713720177784	0.31447901772547	9.2090042115302
0.17816111623898	0.30085212966665	9.2929539937216
0.17918503070013	0.29003783109495	9.3847292666751
0.18020894516127	0.28886570117926	9.4727706137910
0.18123285962241	0.28563076457072	9.5509664071176
0.18225677408356	0.27467845359782	9.6309742931645
0.18328068854470	0.26739983301171	9.7178658604890
0.18430460300585	0.26812522896095	9.8003953248986
0.18532851746699	0.26559966411246	9.8748324318840
0.18635243192813	0.25651983127081	9.9523287382662
0.18737634638928	0.25178828454641	10.035693522964
0.18840026085042	0.25361869083735	10.114204288148
0.18942417531156	0.25136617886464	10.186153414414
0.19044808977271	0.24370816308273	10.262038149617
0.19147200423385	0.24089324162306	10.342760361650
0.19249591869499	0.24333573929645	10.418279856605
0.19351983315614	0.24113403740265	10.488609819945
0.19454374761728	0.23464163621877	10.563467749378
0.19556766207842	0.23332044954543	10.642140937395
0.19659157653957	0.23605413445670	10.715397501445
0.19761549100071	0.23379083959429	10.784713626314
0.19863940546186	0.22829995501857	10.858930162826
0.19966331992300	0.22815836197082	10.935976213966
0.20068723438414	0.23096367560588	11.007523047388
0.20171114884529	0.22859888685509	11.076271856967
0.20273506330643	0.22401241869660	11.150106566805
0.20375897776757	0.22481588980718	11.225828990350
0.20478289222872	0.22754122556033	11.296088667870
0.20580680668986	0.22507101077071	11.364597366545
0.20683072115100	0.22131871584788	11.438224601456
0.20785463561215	0.22287605801404	11.512856723562
0.20887855007329	0.22541586168470	11.582171889299
0.20990246453443	0.22286390216414	11.650689284984
0.21092637899558	0.21989660439215	11.724225244310
0.21195029345672	0.22204952760611	11.797949907133
0.21297420791787	0.22433058606904	11.866602156129
0.21399812237901	0.22173450473035	11.935318053195
0.21502203684015	0.21951165120064	12.008840290567
0.21604595130130	0.22212443321062	12.081809570900
0.21706986576244	0.22409894175566	12.150038501750
0.21809378022358	0.22150676837440	12.219100096299
0.21911769468473	0.21999464207230	12.292659897399
0.22014160914587	0.22295197119481	12.365003486256
0.22116552360701	0.22459313118670	12.433012273430
0.22218943806816	0.22205558760027	12.502529300696
0.22321335252930	0.22121714511215	12.576159447637
0.22423726699045	0.22441481178320	12.647996858642
0.22526118145159	0.22571256320280	12.715967410760
0.22628509591273	0.22328553608825	12.786025366101
0.22730901037388	0.22308633985289	12.859746575741
0.22833292483502	0.22643434772549	12.931186688163
0.22935683929616	0.22739205189958	12.999277424413
0.23038075375731	0.22512889596921	13.069938924412
0.23140466821845	0.22552962293594	13.143765993765
0.23242858267959	0.22894787328393	13.214916008699
0.23345249714074	0.22958221134984	13.283271055667
0.23447641160188	0.22753751998966	13.354582248886
0.23550032606302	0.22849849276810	13.428525058318
0.23652424052417	0.23191716075650	13.499487382625
0.23754815498531	0.23225283606795	13.568234796788
0.23857206944646	0.23047553617102	13.640228823432
0.23959598390760	0.23195291487563	13.714299488844
0.24061989836874	0.23531251031528	13.785178950304
0.24164381282989	0.23538484982579	13.854436303578
0.24266772729103	0.23392256782322	13.927136358084
0.24369164175217	0.23587272819768	14.001348407192
0.24471555621332	0.23912516162998	14.072248337031
0.24573947067446	0.23897664385103	14.142119497637
0.24676338513560	0.23787017415846	14.215539087919
0.24778729959675	0.24024476276353	14.289910827191
0.24881121405789	0.24334993230341	14.360938755040
0.24983512851903	0.24302994653933	14.431521528175
0.25085904298018	0.24231807909628	14.505671057907
0.25188295744132	0.24507156428330	14.580226522803
0.25290687190247	0.24800158002253	14.651489483054
0.25393078636361	0.24756464276869	14.722870772243
0.25495470082475	0.24727974592284	14.797756729859
0.25597861528590	0.25036622660808	14.872527894643
0.25700252974704	0.25310380568953	14.944135394157
0.25802644420818	0.25260902140944	15.016394596834
0.25905035866933	0.25277815933863	15.092022934311
0.26007427313047	0.25615371557776	15.167051556577
0.26109818759161	0.25869396882862	15.239115742993
0.26212210205276	0.25820569099349	15.312324556521
0.26314601651390	0.25885060001184	15.388700436364
0.26416993097504	0.26247181204166	15.464037941309
0.26519384543619	0.26481931174983	15.536675971832
0.26621775989733	0.26440649497298	15.610904528394
0.26724167435848	0.26554861921587	15.688038066194
0.26826558881962	0.26938013204444	15.763745345606
0.26928950328076	0.27155225478639	15.837074168171
0.27031341774191	0.27128591173476	15.912387162640
0.27133733220305	0.27294249299983	15.990294428665
0.27236124666419	0.27695571678787	16.066445686090
0.27338516112534	0.27898408553456	16.140585645390
0.27440907558648	0.27894002239284	16.217044275200
0.27543299004762	0.28112623657353	16.295747223719
0.27645690450877	0.28529878081786	16.372429648895
0.27748081896991	0.28722698965461	16.447507752668
0.27850473343106	0.28748715117870	16.525177240256
0.27952864789220	0.29022431066581	16.604709636287
0.28055256235334	0.29455037935783	16.682021708870
0.28157647681449	0.29643886723911	16.758164022636
0.28260039127563	0.29708876746728	16.837107230049
0.28362430573677	0.30039853389439	16.917513908410
0.28464822019792	0.30488431775449	16.995569875430
0.28567213465906	0.30680910619071	17.072909236456
0.28669604912020	0.30794100312948	17.153195341930
0.28771996358135	0.31185256399472	17.234539089082
0.28874387804249	0.31652523017408	17.313472608310
0.28976779250363	0.31858712463968	17.392149390164
0.29079170696478	0.32030864156603	17.473851501396
0.29181562142592	0.32486386981723	17.556207328523
0.29283953588707	0.32976999221510	17.636166657222
0.29386345034821	0.33208935386627	17.716331796029
0.29488736480935	0.33452369408688	17.799538268365
0.29591127927050	0.33978748197721	17.883004464991
0.29693519373164	0.34500790453944	17.964155625979
0.29795910819278	0.34773583958369	18.045967581901
0.29898302265393	0.35102775651299	18.130779377668
0.30000693711507	0.35709262099857	18.215478398498
0.30103085157621	0.36274868504285	18.298008382159
0.30205476603736	0.36607530754963	18.381636829969
0.30307868049850	0.37040068856304	18.468170745734
0.30410259495964	0.37739651090291	18.554252197213
0.30512650942079	0.38365988509732	18.638373484505
0.30615042388193	0.38782682797247	18.724006266581
0.30717433834308	0.39341013718979	18.812401479420
0.30819825280422	0.40152424088200	18.900044850686
0.30922216726536	0.40863567133601	18.985995846017
0.31024608172651	0.41395443781862	19.073841325828
0.31126999618765	0.42109118509475	19.164263267103
0.31229391064879	0.43059524164554	19.253678478877
0.31331782510994	0.43889080388214	19.341719310131
0.31434173957108	0.44576515898053	19.432002234257
0.31536565403222	0.45484336045965	19.524643810992
0.31638956849337	0.46611973669426	19.616078766067
0.31741348295451	0.47606695280350	19.706502239224
0.31843739741565	0.48504117474526	19.799472459759
0.31946131187680	0.49659923978530	19.894553975503
0.32048522633794	0.51020100891514	19.988283568823
0.32150914079909	0.52245510507964	20.081399090498
0.32253305526023	0.53426894316714	20.177318570214
0.32355696972137	0.54905724510441	20.275079987364
0.32458088418252	0.56578192198134	20.371399817390
0.32560479864366	0.58127332342334	20.467524538576
0.32662871310480	0.59696442406364	20.566653216219
0.32765262756595	0.61606373287100	20.667331187097
0.32867654202709	0.63708681047401	20.766522340832
0.32970045648823	0.65716860192891	20.865932720582
0.33072437094938	0.67823504823056	20.968466692468
0.33174828541052	0.70323639342429	21.072217842087
0.33277219987167	0.73031084945224	21.174453936474
0.33379611433281	0.75698330464879	21.277275519619
0.33482002879395	0.78564221005453	21.383214007033
0.33584394325510	0.81894644212094	21.489946904300
0.33686785771624	0.85474458602504	21.595077888163
0.33789177217738	0.89104037920084	21.701011047016
0.33891568663853	0.93066271253248	21.809812489892
0.33993960109967	0.97597296485418	21.918754175093
0.34096351556081	1.0246402130315	22.025755943647
0.34198743002196	1.0752388928395	22.133377727630
0.34301134448310	1.1310230831616	22.243078339440
0.34403525894424	1.1940750710167	22.351664296181
0.34505917340539	1.2620104860508	22.457239762230
0.34608308786653	1.3340525502036	22.562234729853
0.34710700232768	1.4138329268988	22.667202635725
0.34813091678882	1.5031216668418	22.768226152458
0.34915483124996	1.5995012632828	22.863206747431
0.35017874571111	1.7027324055557	22.953860716693
0.35120266017225	1.8164890959649	23.039198312369
0.35222657463339	1.9417607066282	23.113923090332
0.35325048909454	2.0754401216287	23.174919478169
0.35427440355568	2.2167093768070	23.222237950270
0.35529831801682	2.3675501272441	23.252518750163
0.35632223247797	2.5258287925102	23.258594981315
0.35734614693911	2.6846907777636	23.236346400315
0.35837006140025	2.8388032327954	23.185162119599
0.35939397586140	2.9838850527955	23.102114950237
0.36041789032254	3.1102915271483	22.983464290052
0.36144180478369	3.2044308726742	22.832228571768
0.36246571924483	3.2565145252910	22.658023753762
0.36348963370597	3.2611734751542	22.470865227672
0.36451354816712	3.2131636524105	22.281789184536
0.36553746262826	3.1105495018119	22.107085547480
0.36656137708940	2.9610412119406	21.963696829602
0.36758529155055	2.7785428128607	21.860813075928
0.36860920601169	2.5750006824697	21.801011173619
0.36963312047283	2.3607171095150	21.786106423589
0.37065703493398	2.1482788410600	21.815315687390
0.37168094939512	1.9485600667363	21.881174837452
0.37270486385627	1.7651786802513	21.974270691694
0.37372877831741	1.5984154644313	22.089601848445
0.37475269277855	1.4509837210998	22.223507908405
0.37577660723970	1.3247581701965	22.368958596990
0.37680052170084	1.2164682385579	22.519670089930
0.37782443616198	1.1223306854680	22.674664882286
0.37884835062313	1.0427777325379	22.833704800863
0.37987226508427	0.97803285600898	22.992848312932
0.38089617954541	0.92410361525469	23.149046266045
0.38192009400656	0.87771101224365	23.303923675755
0.38294400846770	0.84000719971459	23.458658484223
0.38396792292884	0.81141883104688	23.610408014999
0.38499183738999	0.78834716637018	23.757528651082
0.38601575185113	0.76854395962021	23.902608595897
0.38703966631228	0.75395370929260	24.046939721676
0.38806358077342	0.74510437249771	24.187856274606
0.38908749523456	0.73867806225045	24.324399483017
0.39011140969571	0.73325848545850	24.459493670328
0.39113532415685	0.73127875320822	24.594106776768
0.39215923861799	0.73311929942183	24.725515998717
0.39318315307914	0.73560398607078	24.853248003298
0.39420706754028	0.73798065349810	24.980337116816
0.39523098200142	0.74294074859187	25.107301348609
0.39625489646257	0.75056696160531	25.231351449204
0.39727881092371	0.75777559892082	25.352453392674
0.39830272538485	0.76438308933064	25.473644755621
0.39932663984600	0.77318348600450	25.594966454102
0.40035055430714	0.78388882488739	25.713617625095
0.40137446876829	0.79351621456136	25.829992698231
0.40239838322943	0.80239392460519	25.947059240640
0.40342229769057	0.81330620029513	26.064388080649
0.40444621215172	0.82556856474307	26.179236251205
0.40547012661286	0.83633609399101	26.292414899875
0.40649404107400	0.84640560827723	26.406755882531
0.40751795553515	0.85845970859455	26.521381813755
0.40854186999629	0.87141715239236	26.633679708130
0.40956578445743	0.88262046235019	26.744860581416
0.41058969891858	0.89329727265052	26.857560246848
0.41161361337972	0.90595329386301	26.970482703702
0.41263752784086	0.91912756287649	27.081209463731
0.41366144230201	0.93039882428097	27.191324209442
0.41468535676315	0.94138253652521	27.303213815830
0.41570927122430	0.95434450287395	27.415205466700
0.41673318568544	0.96747888045735	27.525134109495
0.41775710014658	0.97865064255982	27.634916125208
0.41878101460773	0.98981406888275	27.746637265410
0.41980492906887	1.0029368717175	27.858295108087
0.42082884353001	1.0159091294148	27.968032038362
0.42185275799116	1.0269264434596	28.078054058260
0.42287667245230	1.0382310249875	28.190104213450
0.42390058691344	1.0514487920871	28.301904094703
0.42492450137459	1.0642182341337	28.411945447323
0.42594841583573	1.0751031262484	28.522669048618
0.42697233029688	1.0865746937493	28.635438196633
0.42799624475802	1.0998788319692	28.747756935346
0.42902015921916	1.1124580599048	28.858500965775
0.43004407368031	1.1232721484230	28.970288528962
0.43106798814145	1.1349584949817	29.084078325525
0.43209190260259	1.1483567652057	29.197222582492
0.43311581706374	1.1607779538271	29.309007433769
0.43413973152488	1.1716015469801	29.422165621595
0.43516364598602	1.1835682369389	29.537230720477
0.43618756044717	1.1970938715017	29.651465562192
0.43721147490831	1.2094198262378	29.764579872515
0.43823538936945	1.2203533826970	29.879357244019
0.43925930383060	1.2326715370609	29.995900767585
0.44028321829174	1.2463613431478	30.111452509564
0.44130713275289	1.2586624677845	30.226149664281
0.44233104721403	1.2698110311078	30.342759305477
0.44335496167517	1.2825522709941	30.460955509026
0.44437887613632	1.2964471224677	30.578027805114
0.44540279059746	1.3088004528644	30.694536709191
0.44642670505860	1.3202703583998	30.813167314479
0.44745061951975	1.3335055015970	30.933174383386
0.44847453398089	1.3476525598624	31.051958935442
0.44949844844203	1.3601439831905	31.170490570663
0.45052236290318	1.3720423003899	31.291311670583
0.45154627736432	1.3858397929200	31.413278797954
0.45257019182546	1.4002932670625	31.533963625869
0.45359410628661	1.4130213717393	31.654717039603
0.45461802074775	1.4254597897912	31.777879716593
0.45564193520890	1.4398839789919	31.901943431608
0.45666584967004	1.4546941561667	32.024711808435
0.45768976413118	1.4677549348364	32.147884933825
0.45871367859233	1.4808432304527	32.273545840221
0.45973759305347	1.4959663741847	32.399855299746
0.46076150751461	1.5112054621911	32.524896026947
0.46178542197576	1.5247154096739	32.650674854354
0.46280933643690	1.5385666281781	32.778973439631
0.46383325089804	1.5544530561622	32.907673040840
0.46485716535919	1.5701890597739	33.035182649824
0.46588107982033	1.5842671695240	33.163764665248
0.46690499428147	1.5990014102218	33.294854212727
0.46792890874262	1.6157304646458	33.426102657021
0.46895282320376	1.6320520880692	33.556283603364
0.46997673766491	1.6468310068589	33.687863891177
0.47100065212605	1.6625719083555	33.821901314662
0.47202456658719	1.6802304732799	33.955872785728
0.47304848104834	1.6972455559934	34.088942137238
0.47407239550948	1.7128778177510	34.223721311189
0.47509630997062	1.7297618951751	34.360868967695
0.47612022443177	1.7484503123484	34.497749407464
0.47714413889291	1.7662851447525	34.633935239887
0.47816805335405	1.7829389830977	34.772121689710
0.47919196781520	1.8011141503182	34.912555734684
0.48021588227634	1.8209502875067	35.052552780350
0.48123979673749	1.8397572909634	35.192102336162
0.48226371119863	1.8576258475985	35.333918921203
0.48328762565977	1.8772626162853	35.477835272971
0.48431154012092	1.8983959041839	35.621182240068
0.48533545458206	1.9183697583203	35.764361848134
0.48635936904320	1.9376868892873	35.910040049365
0.48738328350435	1.9589893137209	36.057642822645
0.48840719796549	1.9816021132073	36.204586579318
0.48943111242663	2.0029736408513	36.351678481122
0.49045502688778	2.0240119773686	36.501467965281
0.49147894134892	2.0472299847957	36.652981693599
0.49250285581006	2.0715586224779	36.803782709361
0.49352677027121	2.0946071590040	36.955072238906
0.49455068473235	2.1176734653346	37.109232596078
0.49557459919350	2.1430947863883	37.264915535200
0.49659851365464	2.1694422536153	37.419878763548
0.49762242811578	2.1945398350503	37.575677658265
0.49864634257693	2.2200346272394	37.734468689580
0.49967025703807	2.2480271870076	37.894568083557
0.50069417149921	2.2767660294728	38.053990307997
0.50171808596036	2.3043503309097	38.214611790267
0.50274200042150	2.3327464053798	38.378309423983
0.50376591488264	2.3637734419596	38.543096828505
0.50478982934379	2.3953979192331	38.707285179985
0.50581374380493	2.4260344655386	38.873025575693
0.50683765826607	2.4579199739352	39.041875273303
0.50786157272722	2.4925542165010	39.211597194263
0.50888548718836	2.5276782351247	39.380838065857
0.50990940164951	2.5620644204998	39.551966625106
0.51093331611065	2.5981672345563	39.726179049046
0.51195723057179	2.6371319054326	39.901040065768
0.51298114503294	2.6765316784405	40.075563733382
0.51400505949408	2.7155309955148	40.252276684013
0.51502897395522	2.7567465083463	40.431980435448
0.51605288841637	2.8009433161176	40.612095878341
0.51707680287751	2.8455886297889	40.792025525959
0.51810071733865	2.8902658871161	40.974388098776
0.51912463179980	2.9376964703177	41.159559669637
0.52014854626094	2.9882441850273	41.344865812258
0.52117246072208	3.0393225204747	41.530106070392
0.52219637518323	3.0909409482591	41.717931586457
0.52322028964437	3.1458689967601	41.908285379355
0.52424420410552	3.2040734960521	42.098450980636
0.52526811856666	3.2629810796795	42.288608229762
0.52629203302780	3.3230192087860	42.481355940176
0.52731594748895	3.3869252482375	42.676193193433
0.52833986195009	3.4542594704493	42.870422212977
0.52936377641123	3.5225201155725	43.064594294358
0.53038769087238	3.5925415489265	43.261182422263
0.53141160533352	3.6669576079448	43.459236939457
0.53243551979466	3.7449201549427	43.656127134754
0.53345943425581	3.8240442840655	43.852749412458
0.53448334871695	3.9055364454544	44.051377984105
0.53550726317810	3.9918442879221	44.250620492799
0.53653117763924	4.0817025900170	44.447961801465
0.53755509210038	4.1728656056867	44.644617311103
0.53857900656153	4.2668515130474	44.842613252929
0.53960292102267	4.3658390514388	45.040154523604
0.54062683548381	4.4681530624975	45.234902311634
0.54165074994496	4.5717083104588	45.428359116433
0.54267466440610	4.6782540219671	45.622259740787
0.54369857886724	4.7896002289401	45.814470305925
0.54472249332839	4.9036612759320	46.002917755370
0.54574640778953	5.0185288524817	46.189392957792
0.54677032225067	5.1361081988598	46.375338687716
0.54779423671182	5.2577655562943	46.558386255134
0.54881815117296	5.3810359588848	46.736843486413
0.54984206563411	5.5042331589848	46.912811964317
0.55086598009525	5.6293790843208	47.087463620656
0.55188989455639	5.7573647755980	47.258307262223
0.55291380901754	5.8854084199476	47.424142634367
0.55393772347868	6.0121102197416	47.587415371654
0.55496163793982	6.1396115787882	47.749077941190
0.55598555240097	6.2683755006354	47.906639236308
0.55700946686211	6.3954452173449	48.059467605001
0.55803338132325	6.5198218544705	48.210332002257
0.55905729578440	6.6438043439543	48.359969466531
0.56008121024554	6.7675137924683	48.505959839961
0.56110512470668	6.8879902285626	48.648246537432
0.56212903916783	7.0047572753363	48.789825031149
0.56315295362897	7.1203025028972	48.931149835094
0.56417686809012	7.2344726402825	49.069869295344
0.56520078255126	7.3444328881055	49.206439263972
0.56622469701240	7.4502911873447	49.343943737919
0.56724861147355	7.5547106017674	49.482471303157
0.56827252593469	7.6573073562405	49.619710495410
0.56929644039583	7.7554647634382	49.756518457894
0.57032035485698	7.8498695118525	49.895884107804
0.57134426931812	7.9432603167524	50.037426661186
0.57236818377926	8.0349752319404	50.178854236036
0.57339209824041	8.1226207118498	50.321354047486
0.57441601270155	8.2073960248513	50.467709235146
0.57543992716269	8.2920027782898	50.617041523500
0.57646384162384	8.3754656448996	50.767098440320
0.57748775608498	8.4556143107224	50.919338476856
0.57851167054613	8.5340657302199	51.076250194830
0.57953558500727	8.6133454072435	51.236474569815
0.58055949946841	8.6921192529478	51.397873703195
0.58158341392956	8.7684468489981	51.562179084439
0.58260732839070	8.8443022866756	51.731554082385
0.58363124285184	8.9219553083933	51.904201855956
0.58465515731299	8.9997101189416	52.078155749875
0.58567907177413	9.0758564552334	52.255401387535
0.58670298623527	9.1526426672595	52.437771274160
0.58772690069642	9.2320207904761	52.623127172183
0.58875081515756	9.3119896052659	52.809756824018
0.58977472961871	9.3911245928903	52.999862145766
0.59079864407985	9.4718885336107	53.194901316429
0.59182255854099	9.5558493065551	53.392460978395
0.59284647300214	9.6407373822838	53.591156007224
0.59387038746328	9.7254533798487	53.793382332718
0.59489430192442	9.8126239176473	54.000210285951
0.59591821638557	9.9034017148617	54.209032641688
0.59694213084671	9.9953221209093	54.418852685596
0.59796604530785	10.087673540539	54.632215880614
0.59898995976900	10.183214605004	54.849762953517
0.60001387423014	10.282656701970	55.068728245653
0.60103778869128	10.383377165764	55.288520019241
0.60206170315243	10.485052119637	55.511792762219
0.60308561761357	10.590512590254	55.738773095403
0.60410953207472	10.700039446339	55.966623013157
0.60513344653586	10.810949135091	56.195167050452
0.60615736099700	10.923334867665	56.427081648013
0.60718127545815	11.040029355529	56.662147655479
0.60820518991929	11.160858264538	56.897515255586
